iteration,combination,p_chi,p_aov
113,27,0.895552223888056,1
113,28,0.7471264367816092,1
113,29,0.2653673163418291,1
113,30,0.545727136431784,1
113,31,0.8895552223888056,1
113,32,0.27936031984008,1
113,33,0.712143928035982,1
113,34,0.019490254872563718,1
113,35,0.5182408795602199,1
113,36,0.296351824087956,1
113,37,0.6811594202898551,1
113,38,0.7416291854072964,1
113,39,0.7796101949025487,1
113,40,0.8310844577711144,1
113,41,0.9155422288855573,1
113,42,0.1934032983508246,1
113,43,0.24287856071964017,1
113,44,0.47876061969015493,1
113,45,0.2368815592203898,1
113,46,0.06646676661669165,1
113,47,0.9315342328835582,1
113,48,0.01999000499750125,1
113,49,0.4572713643178411,1
113,50,0.7946026986506747,1
113,51,0.7986006996501749,1
113,52,0.15292353823088456,1
113,53,0.8205897051474262,1
113,54,0.9150424787606197,1
113,55,0.2768615692153923,1
113,56,0.703648175912044,1
113,57,0.5837081459270365,1
113,58,0.18840579710144928,1
113,59,0.09345327336331834,1
113,60,0.14942528735632185,1
113,61,0.1984007996001999,1
113,62,0.6516741629185407,1
113,63,0.5162418790604698,1
113,64,0.6301849075462269,1
113,65,0.32533733133433285,1
113,66,0.04447776111944028,1
113,67,0.8140929535232384,1
113,68,0.7081459270364817,1
113,69,0.8285857071464268,1
113,70,0.3843078460769615,1
113,71,0.31134432783608196,1
113,72,0.30484757621189407,1
113,73,0.03798100949525238,1
113,74,0.25787106446776614,1
113,75,0.19540229885057472,1
113,76,0.5612193903048476,1
113,77,0.31584207896051975,1
113,78,0.9155422288855573,1
113,79,0.5562218890554723,1
113,80,0.5517241379310345,1
113,81,0.10744627686156921,1
113,82,0.7491254372813593,1
113,83,0.20189905047476261,1
113,84,0.1489255372313843,1
113,85,0.9820089955022488,1
113,86,0.1744127936031984,1
113,87,0.9410294852573713,1
113,88,0.6061969015492253,1
113,89,0.15092453773113443,1
113,90,0.8780609695152424,1
113,91,0.12693653173413294,1
113,92,0.34332833583208394,1
113,93,0.5527236381809095,1
113,94,0.9190404797601199,1
113,95,0.04447776111944028,1
113,96,0.4237881059470265,1
113,97,0.6176911544227887,1
113,98,0.7576211894052973,1
113,99,0.6936531734132934,1
113,100,0.9825087456271864,1
114,1,1,0.08362260072866372
114,2,1,0.8004686197020559
114,3,1,0.32778051105984146
114,4,1,0.06244752382373259
114,5,1,0.1339051475618261
114,6,1,0.4301733133212491
114,7,1,0.039649800824757206
114,8,1,0.7053673505971894
114,9,1,0.3193810256673115
114,10,1,0.07598965084124405
114,11,1,0.879684045701131
114,12,1,0.1798834828142381
114,13,1,0.679739344290722
114,14,1,0.6554552966730689
114,15,1,0.1895905199182826
114,16,1,0.701583044805935
114,17,1,0.470100622475384
114,18,1,0.31482302068026924
114,19,1,0.1480068370248715
114,20,1,0.17484449663221907
114,21,0.9970014992503748,1
114,22,0.543728135932034,1
114,23,0.8220889555222389,1
114,24,0.7856071964017991,1
114,25,0.4172913543228386,1
114,26,0.8315842078960519,1
114,27,0.22088955522238882,1
114,28,0.5517241379310345,1
114,29,0.8800599700149925,1
114,30,0.26436781609195403,1
114,31,0.8575712143928036,1
114,32,0.5712143928035982,1
114,33,0.3663168415792104,1
114,34,0.8850574712643678,1
114,35,0.9950024987506247,1
114,36,0.7606196901549226,1
114,37,0.15642178910544727,1
114,38,0.2723638180909545,1
114,39,0.3078460769615192,1
114,40,0.44627686156921537,1
114,41,0.6281859070464768,1
114,42,0.6976511744127936,1
114,43,0.6941529235382309,1
114,44,0.0734632683658171,1
114,45,0.6596701649175413,1
114,46,0.5527236381809095,1
114,47,0.5782108945527237,1
114,48,0.29735132433783107,1
114,49,0.2353823088455772,1
114,50,0.43478260869565216,1
114,51,0.9505247376311844,1
114,52,0.7561219390304847,1
114,53,0.4337831084457771,1
114,54,0.5577211394302849,1
114,55,0.263368315842079,1
114,56,0.8710644677661169,1
114,57,0.8250874562718641,1
114,58,0.015992003998001,1
114,59,0.12643678160919541,1
114,60,0.050474762618690654,1
114,61,0.2383808095952024,1
114,62,0.6451774112943528,1
114,63,0.6516741629185407,1
114,64,0.4962518740629685,1
114,65,0.7236381809095452,1
114,66,0.6166916541729135,1
114,67,0.5102448775612194,1
114,68,0.00399800099950025,1
114,69,0.0399800099950025,1
114,70,0.8810594702648675,1
114,71,0.025987006496751622,1
114,72,0.9440279860069966,1
114,73,0.6866566716641679,1
114,74,0.728135932033983,1
114,75,0.4547726136931534,1
114,76,0.09295352323838081,1
114,77,0.6816591704147926,1
114,78,0.9410294852573713,1
114,79,0.848575712143928,1
114,80,0.6371814092953523,1
114,81,0.012993503248375811,1
114,82,0.03498250874562719,1
114,83,0.8855572213893054,1
114,84,0.351824087956022,1
114,85,0.3663168415792104,1
114,86,0.13393303348325838,1
114,87,0.5772113943028486,1
114,88,0.447776111944028,1
114,89,0.5282358820589705,1
114,90,0.19140429785107446,1
114,91,0.4827586206896552,1
114,92,0.2913543228385807,1
114,93,0.0734632683658171,1
114,94,0.23388305847076463,1
114,95,0.6796601699150425,1
114,96,0.6441779110444777,1
114,97,0.6191904047976012,1
114,98,0.15442278860569716,1
114,99,0.5257371314342829,1
114,100,0.9235382308845578,1
115,1,1,0.3321742688853686
115,2,1,0.9330180029259516
115,3,1,0.6931975785181392
115,4,1,0.9026842077989015
115,5,1,0.14519269184879605
115,6,1,0.38161136306639615
115,7,1,0.07406318195262064
115,8,1,0.9500895756342886
115,9,1,0.11015343606103567
115,10,1,0.6715435100885777
115,11,1,0.0012902010119377537
115,12,1,0.8995645763221385
115,13,1,0.9313554169429944
115,14,1,0.17504511435216327
115,15,1,0.1357704593370652
115,16,1,0.03756818762868262
115,17,1,0.9064082157581287
115,18,1,0.03453563381475096
115,19,1,0.14542841201666554
115,20,1,0.2482845543625836
115,21,0.5382308845577212,1
115,22,0.7491254372813593,1
115,23,0.6621689155422289,1
115,24,0.8700649675162418,1
115,25,0.21739130434782608,1
115,26,0.44427786106946526,1
115,27,0.463768115942029,1
115,28,0.15142428785607195,1
115,29,0.9100449775112444,1
115,30,0.7186406796601699,1
115,31,0.4397801099450275,1
115,32,0.9055472263868066,1
115,33,0.04147926036981509,1
115,34,0.34382808595702147,1
115,35,0.07746126936531735,1
115,36,0.9030484757621189,1
115,37,0.7181409295352323,1
115,38,0.6286856571714143,1
115,39,0.2613693153423288,1
115,40,0.5247376311844077,1
115,41,0.14742628685657172,1
115,42,0.21039480259870064,1
115,43,0.6856571714142928,1
115,44,0.6231884057971014,1
115,45,0.3918040979510245,1
115,46,0.04847576211894053,1
115,47,0.2413793103448276,1
115,48,0.6071964017991005,1
115,49,0.0814592703648176,1
115,50,0.6881559220389805,1
115,51,0.4307846076961519,1
115,52,0.09195402298850575,1
115,53,0.9550224887556222,1
115,54,0.25037481259370314,1
115,55,0.4407796101949025,1
115,56,0.9480259870064968,1
115,57,0.4312843578210895,1
115,58,0.17341329335332334,1
115,59,0.17841079460269865,1
115,60,0.3238380809595202,1
115,61,0.4522738630684658,1
115,62,0.10594702648675662,1
115,63,0.8675662168915542,1
115,64,0.816591704147926,1
115,65,0.39080459770114945,1
115,66,0.2888555722138931,1
115,67,0.5022488755622189,1
115,68,0.21739130434782608,1
115,69,0.5717141429285357,1
115,70,0.9370314842578711,1
115,71,0.34832583708145926,1
115,72,0.6571714142928535,1
115,73,0.18840579710144928,1
115,74,0.36281859070464767,1
115,75,0.18490754622688654,1
115,76,0.47926036981509246,1
115,77,0.4192903548225887,1
115,78,0.15742128935532235,1
115,79,0.8505747126436781,1
115,80,0.3288355822088955,1
115,81,0.6771614192903548,1
115,82,0.3403298350824588,1
115,83,0.889055472263868,1
115,84,0.7926036981509246,1
115,85,0.6741629185407296,1
115,86,0.9415292353823088,1
115,87,0.41579210394802596,1
115,88,0.2128935532233883,1
115,89,0.6096951524237881,1
115,90,0.16491754122938532,1
115,91,0.12193903048475763,1
115,92,0.9380309845077461,1
115,93,0.6376811594202898,1
115,94,0.9255372313843079,1
115,95,0.351824087956022,1
115,96,0.8440779610194903,1
115,97,0.32233883058470764,1
115,98,0.8840579710144928,1
115,99,0.5817091454272864,1
115,100,0.8680659670164917,1
116,1,1,0.9899818615941853
116,2,1,0.46311173360580493
116,3,1,0.4825038426092414
116,4,1,0.658535920512144
116,5,1,0.547081250989575
116,6,1,0.017868890666601675
116,7,1,0.0329485185692925
116,8,1,0.07411158648111574
116,9,1,0.5816970307330607
116,10,1,0.02254705939776427
116,11,1,0.6946355725229916
116,12,1,0.8698064491781662
116,13,1,0.6915571784057051
116,14,1,0.6596444922730527
116,15,1,0.03186043490420541
116,16,1,0.6436470531668446
116,17,1,0.07368298584611192
116,18,1,0.502622623295562
116,19,1,0.37252005790704046
116,20,1,0.34517729604741537
116,21,0.21389305347326337,1
116,22,0.40929535232383807,1
116,23,0.5942028985507246,1
116,24,0.020989505247376312,1
116,25,0.7311344327836082,1
116,26,0.16091954022988506,1
116,27,0.8670664667666167,1
116,28,0.9255372313843079,1
116,29,0.4947526236881559,1
116,30,0.7416291854072964,1
116,31,0.8745627186406797,1
116,32,0.712143928035982,1
116,33,0.7391304347826086,1
116,34,0.28735632183908044,1
116,35,0.16491754122938532,1
116,36,0.026486756621689155,1
116,37,0.8895552223888056,1
116,38,0.009495252373813094,1
116,39,0.4427786106946527,1
116,40,0.37181409295352325,1
116,41,0.07096451774112944,1
116,42,0.9355322338830585,1
116,43,0.9320339830084957,1
116,44,0.312343828085957,1
116,45,0.4752623688155922,1
116,46,0.9555222388805598,1
116,47,0.8220889555222389,1
116,48,0.6761619190404797,1
116,49,0.4947526236881559,1
116,50,0.4112943528235882,1
116,51,0.3498250874562719,1
116,52,0.8180909545227386,1
116,53,0.8185907046476761,1
116,54,0.6806596701649176,1
116,55,0.2543728135932034,1
116,56,0.9010494752623688,1
116,57,0.3743128435782109,1
116,58,0.8645677161419291,1
116,59,0.5282358820589705,1
116,60,0.013993003498250875,1
116,61,0.46276861569215394,1
116,62,0.6181909045477262,1
116,63,0.9650174912543729,1
116,64,0.623688155922039,1
116,65,0.3563218390804598,1
116,66,0.026486756621689155,1
116,67,0.12743628185907047,1
116,68,0.23238380809595202,1
116,69,0.31134432783608196,1
116,70,0.4917541229385307,1
116,71,0.8310844577711144,1
116,72,0.9355322338830585,1
116,73,0.37831084457771114,1
116,74,0.543728135932034,1
116,75,0.05297351324337831,1
116,76,0.7446276861569215,1
116,77,0.45577211394302847,1
116,78,0.10194902548725637,1
116,79,0.9825087456271864,1
116,80,0.48075962018990503,1
116,81,0.8500749625187406,1
116,82,0.44127936031984005,1
116,83,0.5692153923038481,1
116,84,0.38180909545227387,1
116,85,0.6406796601699151,1
116,86,0.3423288355822089,1
116,87,0.8565717141429285,1
116,88,0.5932033983008496,1
116,89,0.49525237381309345,1
116,90,0.028985507246376812,1
116,91,0.592703648175912,1
116,92,0.552223888055972,1
116,93,0.2478760619690155,1
116,94,0.20939530234882558,1
116,95,0.6121939030484758,1
116,96,0.06646676661669165,1
116,97,0.48225887056471767,1
116,98,0.656671664167916,1
116,99,0.19790104947526238,1
116,100,0.23138430784607697,1
117,1,1,0.3821748490904667
117,2,1,0.3440530154836418
117,3,1,0.2147327400730136
117,4,1,0.803280326807174
117,5,1,0.5640646960764956
117,6,1,0.6104259676388972
117,7,1,0.01970731847545487
117,8,1,0.11885596224853538
117,9,1,0.17050670757973235
117,10,1,0.8903396420848957
117,11,1,0.06615702002949558
117,12,1,0.0977335831309816
117,13,1,0.7912681660182804
117,14,1,0.13894391051981989
117,15,1,0.028756294020298157
117,16,1,0.8103859412714156
117,17,1,0.8122845619383787
117,18,1,0.7417927500787038
117,19,1,0.8802300215730507
117,20,1,0.8421033839464543
117,21,0.2513743128435782,1
117,22,0.6481759120439781,1
117,23,0.2818590704647676,1
117,24,0.6061969015492253,1
117,25,0.6221889055472264,1
117,26,0.9185407296351824,1
117,27,0.9575212393803099,1
117,28,0.8270864567716142,1
117,29,0.14042978510744628,1
117,30,0.6981509245377311,1
117,31,0.30434782608695654,1
117,32,0.1584207896051974,1
117,33,0.12593703148425786,1
117,34,0.35932033983008493,1
117,35,0.39730134932533734,1
117,36,0.09845077461269365,1
117,37,0.1744127936031984,1
117,38,0.16991504247876063,1
117,39,0.6261869065467266,1
117,40,0.6486756621689156,1
117,41,0.3588205897051474,1
117,42,0.42328835582208896,1
117,43,0.7811094452773614,1
117,44,0.3168415792103948,1
117,45,0.07596201899050475,1
117,46,0.40429785107446276,1
117,47,0.9875062468765617,1
117,48,0.050474762618690654,1
117,49,0.4472763618190905,1
117,50,0.5757121439280359,1
117,51,0.9695152423788106,1
117,52,0.21689155422288856,1
117,53,0.6031984007996002,1
117,54,0.7391304347826086,1
117,55,0.7736131934032984,1
117,56,0.7256371814092953,1
117,57,0.1489255372313843,1
117,58,0.2848575712143928,1
117,59,0.42028985507246375,1
117,60,0.12593703148425786,1
117,61,0.063968015992004,1
117,62,0.5237381309345327,1
117,63,0.27936031984008,1
117,64,0.46476761619190404,1
117,65,0.9030484757621189,1
117,66,0.4522738630684658,1
117,67,0.06546726636681659,1
117,68,0.35782108945527236,1
117,69,0.07896051974012994,1
117,70,0.4337831084457771,1
117,71,0.49725137431284355,1
117,72,0.2768615692153923,1
117,73,0.9475262368815592,1
117,74,0.5962018990504747,1
117,75,0.9860069965017492,1
117,76,0.6501749125437282,1
117,77,0.6546726636681659,1
117,78,0.3343328335832084,1
117,79,0.10444777611194403,1
117,80,0.5392303848075962,1
117,81,0.4097951024487756,1
117,82,0.5017491254372813,1
117,83,0.12343828085957022,1
117,84,0.7801099450274862,1
117,85,0.43428285857071464,1
117,86,0.367816091954023,1
117,87,0.16691654172913542,1
117,88,0.136431784107946,1
117,89,0.8310844577711144,1
117,90,0.5312343828085957,1
117,91,0.6911544227886057,1
117,92,0.48575712143928035,1
117,93,0.6066966516741629,1
117,94,0.31084457771114443,1
117,95,0.8000999500249875,1
117,96,0.23238380809595202,1
117,97,0.5452273863068465,1
117,98,0.8020989505247377,1
117,99,0.6736631684157921,1
117,100,0.2063968015992004,1
118,1,1,0.4550031009243207
118,2,1,0.09736665452708876
118,3,1,0.07955096913137238
118,4,1,0.34984940155111877
118,5,1,0.8577586490415021
118,6,1,0.6496130049682889
118,7,1,0.29164294110586386
118,8,1,0.5185422667588657
118,9,1,0.6522880001358897
118,10,1,0.7182277756009348
118,11,1,0.8104327428509719
118,12,1,0.5055681923731357
118,13,1,0.7391831800313828
118,14,1,0.756604888859587
118,15,1,0.069185872471228
118,16,1,0.49192252996338537
118,17,1,0.7581522464380851
118,18,1,0.1052323391925715
118,19,1,0.03937971031863863
118,20,1,0.741200392760988
118,21,0.18340829585207397,1
118,22,0.8605697151424287,1
118,23,0.9970014992503748,1
118,24,0.39580209895052476,1
118,25,0.015492253873063468,1
118,26,0.7541229385307346,1
118,27,0.6866566716641679,1
118,28,0.017991004497751123,1
118,29,0.15242378810594703,1
118,30,0.7616191904047976,1
118,31,0.47926036981509246,1
118,32,0.5902048975512244,1
118,33,0.5717141429285357,1
118,34,0.8900549725137431,1
118,35,0.4592703648175912,1
118,36,0.5882058970514743,1
118,37,0.5602198900549725,1
118,38,0.21539230384807595,1
118,39,0.3588205897051474,1
118,40,0.8605697151424287,1
118,41,0.18840579710144928,1
118,42,0.6421789105447276,1
118,43,0.5027486256871564,1
118,44,0.29685157421289354,1
118,45,0.6266866566716641,1
118,46,0.6781609195402298,1
118,47,0.3073463268365817,1
118,48,0.47176411794102946,1
118,49,0.3003498250874563,1
118,50,0.36231884057971014,1
118,51,0.9390304847576212,1
118,52,0.4097951024487756,1
118,53,0.5337331334332833,1
118,54,0.7756121939030485,1
118,55,0.2773613193403298,1
118,56,0.904047976011994,1
118,57,0.5347326336831584,1
118,58,0.25487256371814093,1
118,59,0.7926036981509246,1
118,60,0.8045977011494253,1
118,61,0.9130434782608695,1
118,62,0.8740629685157422,1
118,63,0.5687156421789106,1
118,64,0.9195402298850575,1
118,65,0.8980509745127436,1
118,66,0.6541729135432284,1
118,67,0.04297851074462768,1
118,68,0.6451774112943528,1
118,69,0.4867566216891554,1
118,70,0.03548225887056472,1
118,71,0.13943028485757122,1
118,72,0.9250374812593704,1
118,73,0.31334332833583206,1
118,74,0.9950024987506247,1
118,75,4.997501249375312e-4,1
118,76,0.04247876061969016,1
118,77,0.6331834082958521,1
118,78,0.7701149425287356,1
118,79,0.4687656171914043,1
118,80,0.30884557721139433,1
118,81,0.36731634182908546,1
118,82,0.9565217391304348,1
118,83,0.5642178910544727,1
118,84,0.47426286856571714,1
118,85,0.7461269365317341,1
118,86,0.8055972013993004,1
118,87,0.2703648175912044,1
118,88,0.7876061969015492,1
118,89,0.551224387806097,1
118,90,0.7811094452773614,1
118,91,0.005997001499250375,1
118,92,0.44177911044477763,1
118,93,0.2318840579710145,1
118,94,0.9930034982508745,1
118,95,0.7236381809095452,1
118,96,0.5567216391804098,1
118,97,0.10844577711144428,1
118,98,0.704647676161919,1
118,99,0.6666666666666666,1
118,100,0.33683158420789605,1
119,1,1,0.86997385418331
119,2,1,0.08505719602074194
119,3,1,0.4272878880842603
119,4,1,0.38940128465926316
119,5,1,0.947611256323259
119,6,1,0.6695727529612548
119,7,1,0.76507061343207206
119,8,1,0.8656718181531008
119,9,1,0.25523158907176885
119,10,1,0.1597724581760655
119,11,1,0.7067573458284835
119,12,1,0.16439510087654088
119,13,1,0.04096793334403506
119,14,1,0.02170885319469823
119,15,1,0.1758258943119387
119,16,1,0.9015807498666417
119,17,1,0.6641018607291387
119,18,1,0.9630780065307722
119,19,1,0.6842642960977949
119,20,1,0.7381615667462466
119,21,0.18040979510244878,1
119,22,0.9080459770114943,1
119,23,0.2513743128435782,1
119,24,0.1634182908545727,1
119,25,0.5762118940529735,1
119,26,0.2708645677161419,1
119,27,0.08695652173913043,1
119,28,0.887056471764118,1
119,29,0.6541729135432284,1
119,30,0.22538730634682658,1
119,31,0.31384307846076964,1
119,32,0.7311344327836082,1
119,33,0.4687656171914043,1
119,34,0.6636681659170415,1
119,35,0.7606196901549226,1
119,36,0.1089455272363818,1
119,37,0.4292853573213393,1
119,38,0.7056471764117941,1
119,39,0.84007996001999,1
119,40,0.47176411794102946,1
119,41,0.9930034982508745,1
119,42,0.312343828085957,1
119,43,0.6701649175412294,1
119,44,0.2588705647176412,1
119,45,0.019490254872563718,1
119,46,0.7336331834082959,1
119,47,0.22638680659670166,1
119,48,0.823088455772114,1
119,49,0.9235382308845578,1
119,50,0.05847076461769116,1
119,51,0.9070464767616192,1
119,52,0.5172413793103449,1
119,53,0.34382808595702147,1
119,54,0.3598200899550225,1
119,55,0.25987006496751625,1
119,56,0.24437781109445278,1
119,57,0.22188905547226387,1
119,58,0.027486256871564217,1
119,59,0.8755622188905547,1
119,60,0.4567716141929036,1
119,61,0.1489255372313843,1
119,62,0.7666166916541729,1
119,63,0.6126936531734133,1
119,64,0.7591204397801099,1
119,65,0.0704647676161919,1
119,66,0.3873063468265867,1
119,67,0.10594702648675662,1
119,68,0.9540229885057471,1
119,69,0.8535732133933034,1
119,70,0.021989005497251374,1
119,71,0.015992003998001,1
119,72,0.054972513743128434,1
119,73,0.5712143928035982,1
119,74,0.935032483758121,1
119,75,0.6251874062968515,1
119,76,0.009995002498750625,1
119,77,0.3683158420789605,1
119,78,0.11094452773613193,1
119,79,0.3553223388305847,1
119,80,0.9005497251374313,1
119,81,0.24537731134432783,1
119,82,0.25337331334332835,1
119,83,0.8580709645177411,1
119,84,0.7191404297851074,1
119,85,0.5677161419290355,1
119,86,0.2493753123438281,1
119,87,0.8570714642678661,1
119,88,0.9655172413793104,1
119,89,0.6806596701649176,1
119,90,0.729135432283858,1
119,91,0.782608695652174,1
119,92,0.8650674662668666,1
119,93,0.001999000499750125,1
119,94,0.9845077461269365,1
119,95,0.3583208395802099,1
119,96,0.24087956021989004,1
119,97,0.9540229885057471,1
119,98,0.2748625687156422,1
119,99,0.9485257371314343,1
119,100,0.4662668665667166,1
120,1,1,0.27059487634681467
120,2,1,0.7897031785361565
120,3,1,0.6141872380361904
120,4,1,0.9260397993956694
120,5,1,0.9268662235138186
120,6,1,0.39956563559755875
120,7,1,0.968937878327286
120,8,1,0.8973630746888578
120,9,1,0.41007122638068677
120,10,1,0.35933298158626475
120,11,1,0.34789004827183795
120,12,1,0.6284053954371553
120,13,1,0.4393621573291213
120,14,1,0.31653657425100096
120,15,1,0.12355769416602916
120,16,1,0.9381937756930019
120,17,1,0.9314595483657447
120,18,1,0.4393070154770059
120,19,1,0.5247776484432525
120,20,1,0.07385910476885567
120,21,0.6511744127936032,1
120,22,0.7491254372813593,1
120,23,0.4482758620689655,1
120,24,0.33383308345827084,1
120,25,0.11394302848575712,1
120,26,0.8060969515242379,1
120,27,0.5702148925537232,1
120,28,0.19990004997501248,1
120,29,0.15892053973013492,1
120,30,0.16841579210394803,1
120,31,0.07496251874062969,1
120,32,0.8670664667666167,1
120,33,0.5162418790604698,1
120,34,0.6376811594202898,1
120,35,0.36681659170414793,1
120,36,0.5317341329335332,1
120,37,0.8570714642678661,1
120,38,0.006496751624187906,1
120,39,0.4017991004497751,1
120,40,0.7466266866566716,1
120,41,0.29235382308845576,1
120,42,0.12843578210894552,1
120,43,0.09545227386306847,1
120,44,0.9105447276361819,1
120,45,0.12643678160919541,1
120,46,0.5637181409295352,1
120,47,0.062468765617191405,1
120,48,0.729135432283858,1
120,49,0.4257871064467766,1
120,50,0.49725137431284355,1
120,51,0.7331334332833583,1
120,52,0.4312843578210895,1
120,53,0.5292353823088456,1
120,54,0.7466266866566716,1
120,55,0.8115942028985508,1
120,56,0.5837081459270365,1
120,57,0.1199400299850075,1
120,58,0.263368315842079,1
120,59,0.8710644677661169,1
120,60,0.16591704147926037,1
120,61,0.39080459770114945,1
120,62,0.5892053973013494,1
120,63,0.40379810094952523,1
120,64,0.09945027486256872,1
120,65,0.9095452273863068,1
120,66,0.5432283858070964,1
120,67,0.44577711144427784,1
120,68,0.5207396301849075,1
120,69,0.1634182908545727,1
120,70,0.05147426286856572,1
120,71,0.32983508245877063,1
120,72,0.3353323338330835,1
120,73,0.8195902048975512,1
120,74,0.27786106946526734,1
120,75,0.6511744127936032,1
120,76,0.3183408295852074,1
120,77,0.782608695652174,1
120,78,0.39730134932533734,1
120,79,0.16541729135432284,1
120,80,0.9020489755122438,1
120,81,0.6781609195402298,1
120,82,0.2688655672163918,1
120,83,0.28785607196401797,1
120,84,0.12243878060969515,1
120,85,0.26636681659170414,1
120,86,0.9635182408795602,1
120,87,0.5382308845577212,1
120,88,0.392303848075962,1
120,89,0.7986006996501749,1
120,90,0.02348825587206397,1
120,91,0.1664167916041979,1
120,92,0.15592203898050974,1
120,93,0.6881559220389805,1
120,94,0.6421789105447276,1
120,95,0.04297851074462768,1
120,96,0.856071964017991,1
120,97,0.03648175912043978,1
120,98,0.03398300849575212,1
120,99,0.031484257871064465,1
120,100,0.19640179910044978,1
121,1,1,0.4345041245001209
121,2,1,0.25211882222971443
121,3,1,0.01380116190617772
121,4,1,0.9528040314926551
121,5,1,0.28036027281970094
121,6,1,0.9605879296956911
121,7,1,0.027926317615658166
121,8,1,0.028980297957062338
121,9,1,0.8249624233100468
121,10,1,0.09501241139155515
121,11,1,0.09964129758321502
121,12,1,0.2169475112463761
121,13,1,0.12179289305948078
121,14,1,0.8076351002709321
121,15,1,0.4600865860092207
121,16,1,0.35256854849550523
121,17,1,0.34974190841652736
121,18,1,0.018548999613336295
121,19,1,0.2965986828621693
121,20,1,0.0035524175680240566
121,21,0.6511744127936032,1
121,22,0.10644677661169415,1
121,23,0.5132433783108445,1
121,24,0.7236381809095452,1
121,25,0.11544227886056972,1
121,26,0.0879560219890055,1
121,27,0.4207896051974013,1
121,28,0.09695152423788106,1
121,29,0.3293353323338331,1
121,30,0.7526236881559221,1
121,31,0.29185407296351823,1
121,32,0.6151924037981009,1
121,33,0.655672163918041,1
121,34,0.095952023988006,1
121,35,0.3503248375812094,1
121,36,0.6331834082958521,1
121,37,0.31634182908545727,1
121,38,0.049475262368815595,1
121,39,0.011494252873563218,1
121,40,0.7961019490254873,1
121,41,0.8045977011494253,1
121,42,0.27136431784107945,1
121,43,0.2798600699650175,1
121,44,0.9850074962518741,1
121,45,0.4942528735632184,1
121,46,0.33883058470764615,1
121,47,0.6956521739130435,1
121,48,0.3918040979510245,1
121,49,0.5872063968015993,1
121,50,0.68015992003998,1
121,51,0.2538730634682659,1
121,52,0.5197401299350325,1
121,53,0.1454272863568216,1
121,54,0.5827086456771614,1
121,55,0.30834582708645675,1
121,56,0.3798100949525237,1
121,57,0.5662168915542228,1
121,58,0.16991504247876063,1
121,59,0.16741629185407297,1
121,60,0.1024487756121939,1
121,61,0.896551724137931,1
121,62,0.44877561219390305,1
121,63,0.030484757621189407,1
121,64,0.6826586706646677,1
121,65,0.08695652173913043,1
121,66,0.617191404297851,1
121,67,0.9830084957521239,1
121,68,0.5477261369315343,1
121,69,0.5302348825587206,1
121,70,0.4062968515742129,1
121,71,0.4657671164417791,1
121,72,0.36281859070464767,1
121,73,0.8450774612693653,1
121,74,0.8290854572713643,1
121,75,0.05547226386806597,1
121,76,0.06346826586706647,1
121,77,0.5397301349325337,1
121,78,0.6021989005497251,1
121,79,0.063968015992004,1
121,80,0.9985007496251874,1
121,81,0.7056471764117941,1
121,82,0.42778610694652675,1
121,83,0.7581209395302348,1
121,84,0.487256371814093,1
121,85,0.769615192403798,1
121,86,0.9985007496251874,1
121,87,0.2943528235882059,1
121,88,0.2703648175912044,1
121,89,0.004497751124437781,1
121,90,0.5807096451774113,1
121,91,0.6431784107946027,1
121,92,0.32733633183408295,1
121,93,0.9460269865067467,1
121,94,0.6876561719140429,1
121,95,0.5962018990504747,1
121,96,0.5902048975512244,1
121,97,0.6911544227886057,1
121,98,0.45327336331834084,1
121,99,0.6331834082958521,1
121,100,0.6616691654172914,1
122,1,1,0.7962607229021224
122,2,1,0.06546489860436343
122,3,1,0.6441165991957094
122,4,1,0.372230715210296
122,5,1,0.6329508927377081
122,6,1,0.20102455221124543
122,7,1,0.22551400876615046
122,8,1,0.8208981411511634
122,9,1,0.924143932590206
122,10,1,0.5971044026575402
122,11,1,0.41905807585918986
122,12,1,0.5144156196219205
122,13,1,0.2641540713921243
122,14,1,0.06931027134175012
122,15,1,0.03254052361802368
122,16,1,0.12706269130719072
122,17,1,0.9153362464794688
122,18,1,0.08919613958446587
122,19,1,0.7922041753045671
122,20,1,0.879757166074832
122,21,0.47476261869065467,1
122,22,0.6851574212893553,1
122,23,0.9240379810094953,1
122,24,0.00399800099950025,1
122,25,0.2863568215892054,1
122,26,0.9105447276361819,1
122,27,0.4782608695652174,1
122,28,0.41679160419790107,1
122,29,0.00849575212393803,1
122,30,0.7251374312843578,1
122,31,0.3933033483258371,1
122,32,0.30134932533733133,1
122,33,0.08245877061469266,1
122,34,0.4367816091954023,1
122,35,0.8995502248875562,1
122,36,0.19940029985007496,1
122,37,0.4292853573213393,1
122,38,0.19290354822588707,1
122,39,0.9565217391304348,1
122,40,0.9055472263868066,1
122,41,0.13043478260869565,1
122,42,0.2128935532233883,1
122,43,0.7511244377811095,1
122,44,0.5252373813093453,1
122,45,0.7061469265367316,1
122,46,0.3053473263368316,1
122,47,0.16541729135432284,1
122,48,0.5387306346826587,1
122,49,0.45077461269365315,1
122,50,0.6831584207896052,1
122,51,0.21539230384807595,1
122,52,0.6826586706646677,1
122,53,0.48225887056471767,1
122,54,0.7346326836581709,1
122,55,0.40429785107446276,1
122,56,0.223888055972014,1
122,57,0.9170414792603698,1
122,58,0.36081959020489757,1
122,59,0.4962518740629685,1
122,60,0.19490254872563717,1
122,61,0.5092453773113443,1
122,62,0.5077461269365318,1
